,MemberNumber,NumberPurchased
1871,4668,4
1872,4300,4
1873,2009,4
1874,1070,4
1875,4736,4
1876,2929,4
1877,4597,4
1878,2963,4
1879,4180,4
1880,3486,4
1881,2361,4
1882,4469,4
1883,4910,4
1884,1756,4
1885,2312,4
1886,4730,4
1887,3756,4
1888,1508,4
1889,4071,4
1890,2165,4
1891,2034,4
1892,1340,4
1893,3538,4
1894,4984,4
1895,3428,4
1896,1383,4
1897,1388,4
1898,2489,4
1899,2881,4
1900,1260,4
1901,1173,4
1902,2520,4
1903,4138,4
1904,3933,4
1905,2512,4
1906,3800,4
1907,3911,4
1908,3249,4
1909,3996,4
1910,2351,4
1911,4462,4
1912,1303,4
1913,3016,4
1914,3822,4
1915,2391,4
1916,4463,4
1917,2812,4
1918,3891,4
1919,3934,4
1920,4974,4
1921,2766,4
1922,3509,4
1923,4943,4
1924,4089,4
1925,4221,4
1926,4269,4
1927,1127,4
1928,2620,4
1929,4534,4
1930,3809,4
1931,4368,4
1932,2579,4
1933,4322,4
1934,1495,4
1935,1903,4
1936,4960,4
1937,2697,4
1938,4738,4
1939,2338,4
1940,2730,4
1941,2862,4
1942,3413,4
1943,4228,4
1944,4711,4
1945,2184,4
1946,3397,4
1947,4543,4
1948,3842,4
1949,5000,4
1950,1904,4
1951,3350,4
1952,1471,4
1953,4033,4
1954,3354,4
1955,4660,4
1956,1316,4
1957,2664,4
1958,3006,4
1959,1967,4
1960,2538,4
1961,4562,4
1962,2557,4
1963,2464,4
1964,2112,4
1965,1198,4
1966,1606,4
1967,3898,4
1968,4501,4
1969,3288,4
1970,2201,4
1971,3420,4
1972,1978,4
1973,4894,4
1974,4723,4
1975,4740,4
1976,3400,4
1977,3259,4
1978,1755,4
1979,4995,4
1980,4831,4
1981,3914,4
1982,3546,4
1983,3145,4
1984,3175,4
1985,1779,4
1986,3916,4
1987,4213,4
1988,4293,4
1989,4030,4
1990,3764,4
1991,1951,4
1992,3302,4
1993,3041,4
1994,4733,4
1995,2100,4
1996,2870,4
1997,3027,4
1998,4108,4
1999,3255,4
2000,1839,4
2001,4700,4
2002,4470,4
2003,1376,4
2004,2278,4
2005,2018,4
2006,3452,4
2007,2577,4
2008,2322,4
2009,3610,4
2010,2209,4
2011,1954,4
2012,2087,4
2013,2483,4
2014,3077,4
2015,4999,4
2016,2030,4
2017,2798,4
2018,2962,4
2019,4929,4
2020,4620,4
2021,4067,4
2022,4664,4
2023,4563,4
2024,4793,4
2025,4913,4
2026,3219,4
2027,3568,4
2028,1385,4
2029,2496,4
2030,4363,4
2031,4407,4
2032,3541,4
2033,1942,4
2034,1599,4
2035,1098,4
2036,4481,4
2037,3067,4
2038,1488,4
2039,2910,4
2040,1892,4
2041,1159,4
2042,4739,4
2043,2450,4
2044,3035,4
2045,3451,4
2046,3485,4
2047,2162,4
2048,3554,4
2049,1145,4
2050,2262,4
2051,4384,4
2052,4374,4
2053,1990,4
2054,1950,4
2055,4270,4
2056,4787,4
2057,2989,4
2058,2316,4
2059,4901,4
2060,3303,4
2061,2606,4
2062,4360,4
2063,4687,4
2064,3410,4
2065,1160,4
2066,1789,4
2067,3125,4
2068,2808,4
2069,1124,4
2070,4948,4
2071,4550,4
2072,2219,4
2073,1734,4
2074,2979,4
2075,4168,4
2076,3313,4
2077,3876,4
2078,3746,4
2079,4750,4
2080,2226,4
2081,4331,4
2082,4258,4
2083,2251,4
2084,2750,4
2085,1786,4
2086,4103,4
2087,1461,4
2088,3739,4
2089,1792,4
2090,3131,4
2091,3622,4
2092,2435,4
2093,3659,4
2094,1685,4
2095,4681,4
2096,4473,4
2097,1389,4
2098,1351,4
2099,4070,4
2100,2159,4
2101,3977,4
2102,1299,4
2103,1546,4
2104,1421,4
2105,2774,4
2106,2651,4
2107,2380,4
2108,4532,4
2109,1773,4
2110,4136,4
2111,4584,4
2112,4383,4
2113,2733,4
2114,2830,4
2115,3717,4
2116,1359,4
2117,2063,4
2118,1520,4
2119,1240,4
2120,2020,4
2121,3814,4
2122,1451,4
2123,2879,4
2124,3335,4
2125,2590,4
2126,3160,4
2127,2261,4
2128,2792,4
2129,4606,4
2130,3641,4
2131,4898,4
2132,1617,4
2133,1261,4
2134,2592,4
2135,3224,4
2136,4908,4
2137,1684,4
2138,3712,4
2139,1099,4
2140,3040,4
2141,4227,4
2142,4167,4
2143,4554,4
2144,2915,4
2145,4465,4
2146,2531,4
2147,1565,4
2148,4355,4
2149,3151,4
2150,1391,4
2151,2756,4
2152,4900,4
2153,4614,4
2154,3608,4
2155,4833,4
2156,2698,4
2157,2277,4
2158,2269,4
2159,2607,4
2160,3618,4
2161,1590,4
2162,1746,4
2163,2621,4
2164,3366,4
2165,4542,4
2166,2010,4
2167,2544,4
2168,4467,4
2169,3146,4
2170,2934,4
2171,2146,4
2172,2342,4
2173,1851,4
2174,1836,4
2175,1781,4
2176,4577,4
2177,1424,4
2178,3066,4
2179,2035,4
2180,1002,4
2181,2350,4
2182,4285,4
2183,4477,4
2184,4159,4
2185,1581,4
2186,4107,4
2187,2125,4
2188,2062,4
2189,3469,4
2190,2890,4
2191,1727,4
2192,4632,4
2193,3836,4
2194,3620,4
2195,3901,4
2196,3615,4
2197,3729,4
2198,2109,4
2199,4553,4
2200,1364,4
2201,4902,4
2202,3810,4
2203,4343,4
2204,2412,4
2205,2488,4
2206,3310,4
2207,1402,4
2208,3257,4
2209,2416,4
2210,1571,4
2211,3108,4
2212,4287,4
2213,4005,4
2214,2603,4
2215,2290,4
2216,1335,4
2217,4016,4
2218,4490,4
2219,1100,4
2220,1291,4
2221,1430,4
2222,3703,4
2223,1344,4
2224,4570,4
2225,4073,4
2226,1212,4
2227,1187,4
2228,4135,4
2229,4284,4
2230,3673,4
2231,3461,4
2232,3587,4
2233,1635,4
2234,3244,4
2235,2689,4
2236,3963,4
2237,2135,4
2238,4686,4
2239,1640,4
2240,1940,4
2241,2948,4
2242,4281,4
2243,2384,4
2244,4858,4
2245,4246,4
2246,1663,4
2247,3930,4
2248,3200,4
2249,2267,4
2250,3627,4
2251,2026,4
2252,2571,4
2253,2676,4
2254,4599,4
2255,1433,4
2256,3725,4
2257,3801,4
2258,3424,4
2259,2970,4
2260,2711,4
2261,1527,4
2262,3792,4
2263,3962,4
2264,2064,4
2265,3399,4
2266,4572,4
2267,1528,4
2268,3133,4
2269,3293,4
2270,4489,4
2271,4345,4
2272,1639,4
2273,4321,4
2274,2705,4
2275,4866,4
2276,2153,4
2277,1594,4
2278,3305,4
2279,2398,4
2280,1949,4
2281,3156,4
2282,4653,4
2283,4484,4
2284,3177,4
2285,3632,4
2286,4373,4
2287,4839,4
2288,2330,4
2289,2137,4
2290,3322,4
2291,2199,4
2292,4219,4
2293,3899,4
2294,4069,4
2295,3992,4
2296,2168,4
2297,4115,4
2298,4288,4
2299,1366,4
2300,2543,4
2301,3464,4
2302,4420,4
2303,3662,4
2304,2742,4
2305,1180,4
2306,4546,4
2307,2181,4
2308,2686,4
2309,1454,4
2310,1014,4
2311,1058,4
2312,3182,4
2313,3475,4
2314,3878,4
2315,4876,4
2316,1224,4
2317,2897,4
2318,1201,4
2319,1165,4
2320,2744,4
2321,1360,4
2322,2722,4
2323,1144,4
2324,4585,4
2325,4236,4
2326,2787,4
2327,3188,4
2328,2413,4
2329,4789,4
2330,3912,4
2331,3075,4
2332,3459,4
2333,2369,4
2334,3577,4
2335,1163,4
2336,3953,4
2337,2648,4
2338,2449,4
2339,4791,4
2340,2217,4
2341,3626,4
2342,1564,4
2343,2702,4
2344,3409,4
2345,1842,4
2346,1568,4
2347,3050,4
2348,2081,4
2349,2838,4
2350,4204,4
2351,4397,4
2352,1231,4
2353,2514,4
2354,4592,4
2355,1284,4
2356,2187,4
2357,2615,4
2358,4986,4
2359,1634,4
2360,1358,4
2361,2939,4
2362,1202,4
2363,3926,4
2364,3007,4
2365,3346,4
2366,1535,4
2367,1230,4
2368,3390,4
2369,4212,4
2370,4729,4
2371,2576,4
2372,4498,4
2373,2151,4
2374,2490,4
2375,1498,4
2376,2229,4
2377,2627,4
2378,2075,4
2379,2776,4
2380,2415,4
2381,2616,4
2382,1239,4
2383,4025,4
2384,2922,4
2385,3468,4
2386,4090,4
2387,4209,4
2388,1386,4
2389,3778,4
2390,1219,4
2391,1598,4
2392,4278,4
2393,2423,4
2394,2637,4
2395,2284,4
2396,4317,4
2397,1717,4
2398,1697,4
2399,2121,4
2400,2725,4
2401,4725,4
2402,1737,4
2403,2156,4
2404,3581,4
2405,2463,4
2406,1130,4
2407,1005,4
2408,2102,4
2409,1864,4
2410,4081,4
2411,4336,4
2412,1166,4
2413,3217,4
2414,4449,4
2415,3183,4
2416,1025,4
2417,1930,4
2418,1729,4
2419,3103,4
2420,4181,3
2421,3528,3
2422,4856,3
2423,4907,3
2424,1079,3
2425,2078,3
2426,2805,3
2427,4409,3
2428,4122,3
2429,3884,3
2430,2609,3
2431,2458,3
2432,2951,3
2433,4559,3
2434,2978,3
2435,3928,3
2436,1794,3
2437,3837,3
2438,3803,3
2439,3071,3
2440,3978,3
2441,1532,3
2442,3813,3
2443,2610,3
2444,4166,3
2445,2240,3
2446,4818,3
2447,3536,3
2448,1732,3
2449,1513,3
2450,4327,3
2451,3363,3
2452,4930,3
2453,1894,3
2454,4231,3
2455,2205,3
2456,1000,3
2457,3223,3
2458,1662,3
2459,2246,3
2460,3197,3
2461,2903,3
2462,2080,3
2463,2158,3
2464,1336,3
2465,4301,3
2466,2999,3
2467,1447,3
2468,4728,3
2469,4286,3
2470,2328,3
2471,1380,3
2472,4874,3
2473,4713,3
2474,1161,3
2475,1927,3
2476,2899,3
2477,4640,3
2478,4385,3
2479,3748,3
2480,2082,3
2481,4177,3
2482,3969,3
2483,3766,3
2484,2724,3
2485,4634,3
2486,4054,3
2487,1071,3
2488,2797,3
2489,4139,3
2490,2266,3
2491,4198,3
2492,3927,3
2493,2523,3
2494,3375,3
2495,2486,3
2496,3694,3
2497,4022,3
2498,3715,3
2499,2210,3
2500,4608,3
2501,3074,3
2502,2546,3
2503,2931,3
2504,3269,3
2505,3555,3
2506,4891,3
2507,1813,3
2508,3401,3
2509,3171,3
2510,2936,3
2511,2433,3
2512,2652,3
2513,1823,3
2514,3887,3
2515,4970,3
2516,3052,3
2517,3191,3
2518,1766,3
2519,2283,3
2520,1405,3
2521,1206,3
2522,4055,3
2523,1627,3
2524,2403,3
2525,4304,3
2526,4765,3
2527,3941,3
2528,3376,3
2529,2659,3
2530,1787,3
2531,4524,3
2532,3565,3
2533,2238,3
2534,3312,3
2535,1799,3
2536,3047,3
2537,2482,3
2538,2364,3
2539,3676,3
2540,1398,3
2541,2192,3
2542,1703,3
2543,1843,3
2544,2473,3
2545,4775,3
2546,1610,3
2547,4798,3
2548,4377,3
2549,4051,3
2550,4973,3
2551,2704,3
2552,2088,3
2553,1345,3
2554,1911,3
2555,3285,3
2556,1168,3
2557,4648,3
2558,4475,3
2559,2639,3
2560,2858,3
2561,1537,3
2562,1321,3
2563,1236,3
2564,4759,3
2565,2000,3
2566,1184,3
2567,2976,3
2568,2123,3
2569,3477,3
2570,1720,3
2571,4513,3
2572,1330,3
2573,3231,3
2574,2502,3
2575,3579,3
2576,1015,3
2577,1370,3
2578,1958,3
2579,4869,3
2580,3144,3
2581,1928,3
2582,2650,3
2583,3726,3
2584,1322,3
2585,2410,3
2586,2060,3
2587,3654,3
2588,4200,3
2589,3241,3
2590,1429,3
2591,4727,3
2592,2493,3
2593,4871,3
2594,3149,3
2595,2507,3
2596,1355,3
2597,1264,3
2598,3997,3
2599,3418,2
2600,4604,2
2601,2188,2
2602,4714,2
2603,1195,2
2604,3004,2
2605,1515,2
2606,1965,2
2607,2083,2
2608,1552,2
2609,4732,2
2610,2016,2
2611,1337,2
2612,4576,2
2613,3925,2
2614,1551,2
2615,3986,2
2616,4927,2
2617,1603,2
2618,2140,2
2619,4032,2
2620,3275,2
2621,1700,2
2622,3807,2
2623,2995,2
2624,3394,2
2625,3580,2
2626,4396,2
2627,1276,2
2628,1588,2
2629,1012,2
2630,4378,2
2631,3379,2
2632,1806,2
2633,1633,2
2634,1408,2
2635,2436,2
2636,2370,2
2637,1031,2
2638,3054,2
2639,2105,2
2640,2057,2
2641,3373,2
2642,3607,2
2643,4612,2
2644,4790,2
2645,4859,2
2646,3260,2
2647,3777,2
2648,3735,2
2649,3417,2
2650,3679,2
2651,1054,2
2652,1915,2
2653,3385,2
2654,3408,2
2655,3316,2
2656,3029,2
2657,3826,2
2658,2459,2
2659,2876,2
2660,2675,2
2661,2905,2
2662,2977,2
2663,4323,2
2664,2420,2
2665,4590,2
2666,2118,2
2667,3470,2
2668,3079,2
2669,3661,2
2670,2548,2
2671,4990,2
2672,2918,2
2673,2006,2
2674,3362,2
2675,1293,2
2676,4309,2
2677,1739,2
2678,2505,2
2679,3551,2
2680,4230,2
2681,4689,2
2682,3664,2
2683,2417,2
2684,1582,2
2685,1841,2
2686,2749,2
2687,1192,2
2688,1403,2
2689,4428,2
2690,4344,2
2691,1997,2
2692,1710,2
2693,4587,2
2694,4703,2
2695,4595,2
2696,3630,2
2697,3236,2
2698,3374,2
2699,2672,2
2700,4992,2
2701,1290,2
2702,4824,2
2703,1221,2
2704,1780,2
2705,3558,2
2706,2710,2
2707,3658,2
2708,2456,2
2709,1347,2
2710,4639,2
2711,2197,2
2712,2845,2
2713,4811,2
2714,2377,2
2715,4185,2
2716,2947,2
2717,2842,2
2718,4123,2
2719,1081,2
2720,2296,2
2721,1009,2
2722,2888,2
2723,4478,2
2724,4041,2
2725,3080,2
2726,3611,2
2727,3488,2
2728,4688,2
2729,3772,2
2730,3431,2
2731,3002,2
2732,3341,2
2733,4357,2
2734,1080,2
2735,3975,2
2736,1514,2
2737,3752,2
2738,2822,2
2739,2434,2
2740,2202,2
2741,1105,2
2742,1777,2
2743,1318,2
2744,4801,2
2745,3991,2
2746,1154,2
2747,2933,2
2748,2740,2
2749,1298,2
2750,3929,2
2751,1848,2
2752,1919,2
2753,4600,2
2754,1254,2
2755,4092,2
2756,4997,2
2757,3874,2
2758,4691,2
2759,4718,2
2760,3292,2
2761,3443,2
2762,1975,2
2763,1956,2
2764,1882,2
2765,3372,2
2766,2748,2
2767,1132,2
2768,4827,2
2769,4536,2
2770,1255,2
2771,3098,2
2772,1304,2
2773,4451,2
2774,2521,2
2775,2003,2
2776,4147,2
2777,2542,2
2778,3908,2
2779,4012,2
2780,3932,2
2781,1941,2
2782,4354,2
2783,1540,2
2784,1837,2
2785,1709,2
2786,3304,2
2787,2782,2
2788,2191,2
2789,1377,2
2790,2134,2
2791,2775,2
2792,1352,2
2793,2307,2
2794,4529,2
2795,4904,2
2796,2468,2
2797,3707,2
2798,2442,2
2799,3599,2
2800,1152,2
2801,4792,2
2802,1497,2
2803,3686,2
2804,3525,2
2805,4119,2
2806,2448,2
2807,2569,2
2808,1092,2
2809,3240,2
2810,4953,2
2811,3058,2
2812,3665,2
2813,1665,2
2814,2708,2
2815,3979,2
2816,1562,2
2817,1272,2
2818,2690,2
2819,2785,2
2820,1193,2
2821,3280,2
2822,1624,2
2823,4815,2
2824,4517,2
2825,2497,2
2826,4059,2
2827,3250,2
2828,1560,2
2829,3631,2
2830,4260,2
2831,2580,2
2832,4068,2
2833,2321,2
2834,3333,2
2835,4279,2
2836,3781,2
2837,3056,2
2838,2668,2
2839,2875,2
2840,2525,2
2841,1315,2
2842,2846,2
2843,4482,2
2844,3229,2
2845,4989,2
2846,3165,2
2847,4850,2
2848,2613,2
2849,3825,2
2850,2221,2
2851,3970,2
2852,2084,2
2853,4633,2
2854,1557,2
2855,3014,2
2856,3253,2
2857,1267,2
2858,3576,2
2859,1047,2
2860,1084,2
2861,4020,2
2862,1055,2
2863,1821,2
2864,1524,2
2865,1567,2
2866,2866,2
2867,1807,2
2868,1800,2
2869,3062,2
2870,4100,2
2871,2665,2
2872,3968,2
2873,1972,2
2874,2926,2
2875,4171,2
2876,1300,2
2877,1819,2
2878,4282,2
2879,2280,2
2880,3883,2
2881,2257,2
2882,4547,2
2883,1545,2
2884,1242,2
2885,3000,2
2886,1232,2
2887,1556,2
2888,3671,2
2889,2777,2
2890,1378,2
2891,3652,2
2892,2234,2
2893,4079,2
2894,1934,2
2895,1698,2
2896,2379,2
2897,3624,2
2898,2419,2
2899,2228,2
2900,4981,2
2901,1243,2
2902,2012,2
2903,4571,2
2904,3076,2
2905,4784,2
2906,4514,2
2907,1579,2
2908,1886,2
2909,3985,2
2910,1331,2
2911,3415,2
2912,2460,2
2913,4978,2
2914,3543,2
2915,3894,2
2916,2074,2
2917,4320,2
2918,4630,2
2919,3365,2
2920,4254,2
2921,4390,2
2922,3987,2
2923,2683,2
2924,3904,2
2925,3802,2
2926,2770,2
2927,2867,2
2928,1469,2
2929,4083,2
2930,2877,2
2931,4707,2
2932,4670,2
2933,3907,2
2934,4289,2
2935,3069,2
2936,1460,2
2937,4966,2
2938,4914,2
2939,2790,2
2940,2212,2
2941,3798,2
2942,4296,2
2943,3215,2
2944,3711,2
2945,1038,2
2946,1349,2
2947,2883,2
2948,4926,2
2949,3105,2
2950,2745,2
2951,2253,2
2952,4883,2
2953,2115,2
2954,4621,2
2955,2481,2
2956,3740,2
2957,1776,2
2958,3291,2
2959,3522,2
2960,2008,2
2961,2329,2
2962,1511,2
2963,1448,2
2964,1784,2
2965,3298,2
2966,1643,2
2967,3578,2
2968,2532,2
2969,2091,2
2970,4120,2
2971,4971,2
2972,3500,2
2973,2198,2
2974,1830,2
2975,4954,2
2976,1531,2
2977,1305,2
2978,2998,2
2979,3755,2
2980,2119,2
2981,1898,2
2982,2077,2
2983,4881,2
2984,1373,2
2985,3588,2
2986,4961,2
2987,3924,2
2988,1371,2
2989,4207,2
2990,1158,2
2991,1151,2
2992,3377,2
2993,1584,2
2994,3481,2
2995,4248,2
2996,1601,2
2997,4748,2
2998,3453,2
2999,4038,2
3000,4892,2
3001,2444,2
3002,1049,2
3003,4678,2
3004,2471,2
3005,1833,2
3006,2882,2
3007,4528,2
3008,4483,2
3009,1642,2
3010,4888,2
3011,4011,2
3012,2828,2
3013,2646,2
3014,2438,2
3015,2731,2
3016,3532,2
3017,2363,2
3018,1056,2
3019,3483,2
3020,2455,2
3021,4347,2
3022,4222,2
3023,3823,2
3024,3307,2
3025,3706,2
3026,3031,2
3027,3012,2
3028,2467,2
3029,4267,2
3030,1907,2
3031,3092,2
3032,2829,2
3033,2887,2
3034,4307,2
3035,4940,2
3036,2023,2
3037,3512,2
3038,3276,2
3039,4558,2
3040,2501,2
3041,3330,2
3042,3337,2
3043,4909,2
3044,1982,2
3045,3501,2
3046,3780,2
3047,1281,2
3048,3262,2
3049,4643,2
3050,1463,2
3051,3118,2
3052,2809,2
3053,4237,2
3054,2425,2
3055,4457,2
3056,4781,2
3057,3073,2
3058,3586,2
3059,4062,2
3060,3687,2
3061,1707,2
3062,4774,2
3063,2820,2
3064,4884,2
3065,4087,2
3066,4382,2
3067,1314,2
3068,2601,2
3069,1708,2
3070,4365,2
3071,3724,2
3072,4381,2
3073,2919,2
3074,4424,2
3075,3533,2
3076,4052,2
3077,2670,2
3078,3534,2
3079,2682,2
3080,4017,2
3081,4351,2
3082,1295,2
3083,1220,2
3084,3211,2
3085,4662,2
3086,4802,2
3087,1834,2
3088,1363,2
3089,4631,2
3090,4825,2
3091,1266,2
3092,3906,2
3093,1137,2
3094,1519,2
3095,4625,2
3096,2800,2
3097,1019,2
3098,1721,2
3099,3351,2
3100,4675,2
3101,1902,2
3102,3701,2
3103,1885,2
3104,1925,2
3105,4873,2
3106,1252,2
3107,1021,2
3108,3212,2
3109,1200,2
3110,3053,2
3111,2270,2
3112,1449,2
3113,4379,2
3114,1400,2
3115,2170,2
3116,3064,2
3117,4361,2
3118,4609,2
3119,3818,2
3120,2013,2
3121,3154,2
3122,1076,2
3123,1880,2
3124,1593,2
3125,2245,2
3126,1714,2
3127,2108,2
3128,1705,2
3129,2983,2
3130,1994,2
3131,3326,2
3132,3635,2
3133,3606,2
3134,3653,2
3135,2945,2
3136,1771,2
3137,4242,2
3138,2114,2
3139,2302,2
3140,1431,2
3141,3771,2
3142,2032,2
3143,4229,2
3144,2373,2
3145,2827,2
3146,3892,2
3147,3132,2
3148,2884,2
3149,4706,2
3150,1933,2
3151,3242,2
3152,2113,2
3153,2356,2
3154,1396,2
3155,1926,2
3156,2300,2
3157,3553,2
3158,3710,2
3159,2695,2
3160,2295,2
3161,3494,2
3162,1250,2
3163,3048,2
3164,3216,2
3165,1178,2
3166,4607,2
3167,2762,2
3168,3265,2
3169,4551,2
3170,2318,2
3171,4184,2
3172,2741,2
3173,2461,2
3174,3647,2
3175,4010,2
3176,4466,2
3177,2319,2
3178,1068,2
3179,1981,2
3180,3088,2
3181,4920,2
3182,2574,2
3183,2173,2
3184,2997,2
3185,1893,2
3186,1470,2
3187,4627,2
3188,1089,2
3189,1277,2
3190,4208,2
3191,1630,2
3192,3860,2
3193,4716,2
3194,2865,2
3195,1122,2
3196,4857,2
3197,2466,2
3198,3174,2
3199,2768,2
3200,1191,2
3201,4001,2
3202,1742,2
3203,2681,2
3204,3742,2
3205,3974,2
3206,3272,2
3207,2717,2
3208,3888,2
3209,1126,2
3210,4980,2
3211,1323,2
3212,1957,2
3213,4034,2
3214,2050,2
3215,1367,2
3216,2509,2
3217,4845,2
3218,1962,2
3219,1199,2
3220,4752,2
3221,1795,2
3222,3736,2
3223,4157,2
3224,4313,2
3225,3422,2
3226,4006,2
3227,2826,2
3228,1673,2
3229,1769,2
3230,4708,2
3231,2911,2
3232,3032,2
3233,2126,2
3234,3170,2
3235,1666,2
3236,1120,2
3237,3017,2
3238,3314,2
3239,2588,2
3240,1718,2
3241,2848,2
3242,3747,2
3243,4358,2
3244,4726,2
3245,1458,2
3246,4491,2
3247,1538,2
3248,2414,2
3249,2630,2
3250,2324,2
3251,4583,2
3252,4393,2
3253,1604,2
3254,3367,2
3255,3395,2
3256,2773,2
3257,4878,2
3258,2856,2
3259,1437,2
3260,2143,2
3261,3750,2
3262,3598,2
3263,3650,2
3264,4580,2
3265,4942,2
3266,2723,2
3267,3130,2
3268,3656,2
3269,1850,2
3270,4423,2
3271,3574,2
3272,1914,2
3273,4088,2
3274,4861,2
3275,4035,2
3276,3655,2
3277,1104,2
3278,2969,2
3279,3025,2
3280,4655,2
3281,4029,2
3282,4642,2
3283,2352,2
3284,1757,2
3285,2567,2
3286,2913,2
3287,4099,2
3288,3625,2
3289,3051,2
3290,3135,2
3291,4965,2
3292,1420,2
3293,4173,2
3294,4105,2
3295,2285,2
3296,3557,2
3297,1311,2
3298,3685,2
3299,4610,2
3300,2667,2
3301,1699,2
3302,3984,2
3303,4472,2
3304,4682,2
3305,4047,2
3306,2628,2
3307,3126,2
3308,3332,2
3309,1944,2
3310,4518,2
3311,1362,2
3312,2791,2
3313,4172,2
3314,1611,2
3315,4555,2
3316,2110,2
3317,4581,2
3318,2720,2
3319,2703,2
3320,2213,2
3321,2469,2
3322,2526,2
3323,2658,2
3324,3018,2
3325,2551,2
3326,4127,2
3327,2987,2
3328,2859,2
3329,2427,2
3330,3281,2
3331,4456,2
3332,1253,2
3333,2539,2
3334,4591,2
3335,4239,2
3336,1745,2
3337,1672,2
3338,1411,2
3339,3564,2
3340,1167,2
3341,3273,2
3342,2116,2
3343,3594,2
3344,2372,2
3345,4486,2
3346,1036,2
3347,1490,2
3348,2537,2
3349,1214,2
3350,1668,2
3351,1452,2
3352,1592,2
3353,2347,2
3354,4882,2
3355,2404,2
3356,1270,2
3357,4210,2
3358,1971,2
3359,1121,2
3360,1216,2
3361,1916,2
3362,4247,2
3363,1063,2
3364,3693,2
3365,3699,2
3366,1629,2
3367,1826,2
3368,3049,2
3369,1993,2
3370,3155,2
3371,2015,2
3372,2840,2
3373,4808,2
3374,2313,2
3375,1372,2
3376,3688,2
3377,4704,2
3378,1138,2
3379,1943,2
3380,4413,2
3381,3691,2
3382,1072,2
3383,3429,2
3384,1730,2
3385,2981,2
3386,3734,2
3387,3990,2
3388,1871,2
3389,1078,2
3390,2880,2
3391,2940,2
3392,1346,2
3393,3441,2
3394,3980,2
3395,2085,2
3396,3943,2
3397,4934,2
3398,2305,2
3399,1227,2
3400,3448,2
3401,4188,2
3402,1382,2
3403,2938,2
3404,3023,2
3405,4179,2
3406,3136,2
3407,3922,2
3408,2739,2
3409,2387,2
3410,2206,2
3411,3235,2
3412,2053,2
3413,3233,2
3414,3243,2
3415,1075,2
3416,3019,2
3417,1516,2
3418,2172,2
3419,1988,2
3420,3744,2
3421,3545,2
3422,4315,2
3423,1496,2
3424,2972,2
3425,4863,2
3426,4249,2
3427,3286,2
3428,1536,2
3429,3178,2
3430,4672,2
3431,1559,2
3432,3078,2
3433,1638,2
3434,3566,2
3435,3939,2
3436,3473,2
3437,3994,2
3438,4195,2
3439,3311,2
3440,2476,2
3441,3405,2
3442,1301,2
